regcode,provcode,citycode,regcode_9,provcode_9,citycode_9,cityname,geographic_level,old_names,cityclass,incomeclass,addedby,UserLevelID,dateupdated,status
10,10042,1004214,10,1042,104214,SINACABAN,Mun,,,5th,ims,0,0/0/0 00:00:00,A
10,10042,1004215,10,1042,104215,CITY OF TANGUB,City,,CC,4th,admin,0,0/0/0 00:00:00,A
10,10042,1004216,10,1042,104216,TUDELA,Mun,,,4th,admin,0,0/0/0 00:00:00,A
10,10042,1004217,10,1042,104217,DON VICTORIANO CHIONGBIAN,Mun,Don Mariano Marcos,,4th,admin,0,0/0/0 00:00:00,A
10,10043,1004301,10,1043,104301,ALUBIJID,Mun,,,4th,admin,0,0/0/0 00:00:00,A
10,10043,1004302,10,1043,104302,BALINGASAG,Mun,,,2nd,admin,0,0/0/0 00:00:00,A
10,10043,1004303,10,1043,104303,BALINGOAN,Mun,,,5th,ims,0,0/0/0 00:00:00,A
10,10043,1004304,10,1043,104304,BINUANGAN,Mun,,,6th,ims,0,0/0/0 00:00:00,A
10,10305,1030500,10,1043,104305,CITY OF CAGAYAN DE ORO (CAPITAL),City,,HUC,1st,ims,0,0/0/0 00:00:00,A
10,10043,1004306,10,1043,104306,CLAVERIA,Mun,,,1st,ims,0,0/0/0 00:00:00,A
10,10043,1004307,10,1043,104307,CITY OF EL SALVADOR,City,,CC,6th,ims,0,0/0/0 00:00:00,A
10,10043,1004308,10,1043,104308,CITY OF GINGOOG,City,,CC,2nd,ims,0,0/0/0 00:00:00,A
10,10043,1004309,10,1043,104309,GITAGUM,Mun,,,5th,ims,0,0/0/0 00:00:00,A
10,10043,1004310,10,1043,104310,INITAO,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
10,10043,1004311,10,1043,104311,JASAAN,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
10,10043,1004312,10,1043,104312,KINOGUITAN,Mun,,,5th,ims,0,0/0/0 00:00:00,A
10,10043,1004313,10,1043,104313,LAGONGLONG,Mun,,,5th,ims,0,0/0/0 00:00:00,A
10,10043,1004314,10,1043,104314,LAGUINDINGAN,Mun,,,4th,ims,0,0/0/0 00:00:00,A
10,10043,1004315,10,1043,104315,LIBERTAD,Mun,,,5th,ims,0,0/0/0 00:00:00,A
10,10043,1004316,10,1043,104316,LUGAIT,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
10,10043,1004317,10,1043,104317,MAGSAYSAY,Mun,Linugos,,4th,ims,0,0/0/0 00:00:00,A
10,10043,1004318,10,1043,104318,MANTICAO,Mun,,,4th,ims,0,0/0/0 00:00:00,A
10,10043,1004319,10,1043,104319,MEDINA,Mun,,,4th,ims,0,0/0/0 00:00:00,A
10,10043,1004320,10,1043,104320,NAAWAN,Mun,,,4th,ims,0,0/0/0 00:00:00,A
10,10043,1004321,10,1043,104321,OPOL,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
10,10043,1004322,10,1043,104322,SALAY,Mun,,,4th,ims,0,0/0/0 00:00:00,A
10,10043,1004323,10,1043,104323,SUGBONGCOGON,Mun,,,5th,ims,0,0/0/0 00:00:00,A
10,10043,1004324,10,1043,104324,TAGOLOAN,Mun,,,1st,ims,0,0/0/0 00:00:00,A
10,10043,1004325,10,1043,104325,TALISAYAN,Mun,,,4th,ims,0,0/0/0 00:00:00,A
10,10043,1004326,10,1043,104326,VILLANUEVA,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
11,11023,1102301,11,1123,112301,ASUNCION,Mun,Saug,,1st,ims,0,0/0/0 00:00:00,A
11,11023,1102303,11,1123,112303,CARMEN,Mun,,,1st,ims,0,0/0/0 00:00:00,A
11,11023,1102305,11,1123,112305,KAPALONG,Mun,,,1st,ims,0,0/0/0 00:00:00,A
11,11023,1102314,11,1123,112314,NEW CORELLA,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
11,11023,1102315,11,1123,112315,CITY OF PANABO,City,,CC,3rd,ims,0,0/0/0 00:00:00,A
11,11023,1102317,11,1123,112317,ISLAND GARDEN CITY OF SAMAL,City,,CC,4th,ims,0,0/0/0 00:00:00,A
11,11023,1102318,11,1123,112318,SANTO TOMAS,Mun,,,1st,ims,0,0/0/0 00:00:00,A
11,11023,1102319,11,1123,112319,CITY OF TAGUM (CAPITAL),City,,CC,1st,ims,0,0/0/0 00:00:00,A
11,11023,1102322,11,1123,112322,TALAINGOD,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
11,11023,1102323,11,1123,112323,BRAULIO E. DUJALI,Mun,,,4th,ims,0,0/0/0 00:00:00,A
11,11023,1102324,11,1123,112324,SAN ISIDRO,Mun,,,5th,ims,0,0/0/0 00:00:00,A
11,11024,1102401,11,1124,112401,BANSALAN,Mun,,,1st,ims,0,0/0/0 00:00:00,A
11,11307,1130700,11,1124,112402,CITY OF DAVAO,City,,HUC,1st,ims,0,0/0/0 00:00:00,A
11,11024,1102403,11,1124,112403,CITY OF DIGOS (CAPITAL),City,,CC,2nd,ims,0,0/0/0 00:00:00,A
11,11024,1102404,11,1124,112404,HAGONOY,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
11,11024,1102406,11,1124,112406,KIBLAWAN,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
11,11024,1102407,11,1124,112407,MAGSAYSAY,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
11,11024,1102408,11,1124,112408,MALALAG,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
11,11024,1102410,11,1124,112410,MATANAO,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
11,11024,1102411,11,1124,112411,PADADA,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
11,11024,1102412,11,1124,112412,SANTA CRUZ,Mun,,,1st,ims,0,0/0/0 00:00:00,A
11,11024,1102414,11,1124,112414,SULOP,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
11,11025,1102501,11,1125,112501,BAGANGA,Mun,,,1st,ims,0,0/0/0 00:00:00,A
11,11025,1102502,11,1125,112502,BANAYBANAY,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
11,11025,1102503,11,1125,112503,BOSTON,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
11,11025,1102504,11,1125,112504,CARAGA,Mun,,,1st,ims,0,0/0/0 00:00:00,A
11,11025,1102505,11,1125,112505,CATEEL,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
11,11025,1102506,11,1125,112506,GOVERNOR GENEROSO,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
11,11025,1102507,11,1125,112507,LUPON,Mun,,,1st,ims,0,0/0/0 00:00:00,A
11,11025,1102508,11,1125,112508,MANAY,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
11,11025,1102509,11,1125,112509,CITY OF MATI (CAPITAL),City,,CC,5th,ims,0,0/0/0 00:00:00,A
11,11025,1102510,11,1125,112510,SAN ISIDRO,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
11,11025,1102511,11,1125,112511,TARRAGONA,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
11,11082,1108201,11,1182,118201,COMPOSTELA,Mun,,,1st,ims,0,0/0/0 00:00:00,A
11,11082,1108202,11,1182,118202,LAAK,Mun,San Vicente,,1st,ims,0,0/0/0 00:00:00,A
11,11082,1108203,11,1182,118203,MABINI,Mun,Do?a Alicia,,2nd,ims,0,0/0/0 00:00:00,A
11,11082,1108204,11,1182,118204,MACO,Mun,,,1st,ims,0,0/0/0 00:00:00,A
11,11082,1108205,11,1182,118205,MARAGUSAN,Mun,San Mariano,,1st,ims,0,0/0/0 00:00:00,A
11,11082,1108206,11,1182,118206,MAWAB,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
11,11082,1108207,11,1182,118207,MONKAYO,Mun,,,1st,ims,0,0/0/0 00:00:00,A
11,11082,1108208,11,1182,118208,MONTEVISTA,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
11,11082,1108209,11,1182,118209,NABUNTURAN (CAPITAL),Mun,,,1st,ims,0,0/0/0 00:00:00,A
11,11082,1108210,11,1182,118210,NEW BATAAN,Mun,,,1st,ims,0,0/0/0 00:00:00,A
11,11082,1108211,11,1182,118211,PANTUKAN,Mun,,,1st,ims,0,0/0/0 00:00:00,A
11,11086,1108601,11,1186,118601,DON MARCELINO,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
11,11086,1108602,11,1186,118602,JOSE ABAD SANTOS,Mun,Trinidad,,1st,ims,0,0/0/0 00:00:00,A
11,11086,1108603,11,1186,118603,MALITA (CAPITAL),Mun,,,1st,ims,0,0/0/0 00:00:00,A
11,11086,1108604,11,1186,118604,SANTA MARIA,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
11,11086,1108605,11,1186,118605,SARANGANI,Mun,,,4th,ims,0,0/0/0 00:00:00,A
12,12047,1204701,12,1247,124701,ALAMADA,Mun,,,1st,ims,0,0/0/0 00:00:00,A
12,12047,1204702,12,1247,124702,CARMEN,Mun,,,1st,ims,0,0/0/0 00:00:00,A
12,12047,1204703,12,1247,124703,KABACAN,Mun,,,1st,ims,0,0/0/0 00:00:00,A
12,12047,1204704,12,1247,124704,CITY OF KIDAPAWAN (CAPITAL),City,,CC,3rd,ims,0,0/0/0 00:00:00,A
12,12047,1204705,12,1247,124705,LIBUNGAN,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
12,12047,1204706,12,1247,124706,MAGPET,Mun,,,1st,ims,0,0/0/0 00:00:00,A
12,12047,1204707,12,1247,124707,MAKILALA,Mun,,,1st,ims,0,0/0/0 00:00:00,A
12,12047,1204708,12,1247,124708,MATALAM,Mun,,,1st,ims,0,0/0/0 00:00:00,A
12,12047,1204709,12,1247,124709,MIDSAYAP,Mun,,,1st,ims,0,0/0/0 00:00:00,A
12,12047,1204710,12,1247,124710,M'LANG,Mun,,,1st,ims,0,0/0/0 00:00:00,A
12,12047,1204711,12,1247,124711,PIGKAWAYAN,Mun,,,1st,ims,0,0/0/0 00:00:00,A
12,12047,1204712,12,1247,124712,PIKIT,Mun,,,1st,ims,0,0/0/0 00:00:00,A
12,12047,1204713,12,1247,124713,PRESIDENT ROXAS,Mun,,,1st,ims,0,0/0/0 00:00:00,A
12,12047,1204714,12,1247,124714,TULUNAN,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
12,12047,1204715,12,1247,124715,ANTIPAS,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
12,12047,1204716,12,1247,124716,BANISILAN,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
12,12047,1204717,12,1247,124717,ALEOSAN,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
12,12047,1204718,12,1247,124718,ARAKAN,Mun,,,1st,ims,0,0/0/0 00:00:00,A
12,12063,1206302,12,1263,126302,BANGA,Mun,,,1st,ims,0,0/0/0 00:00:00,A
12,12308,1230800,12,1263,126303,CITY OF GENERAL SANTOS,City,Dadiangas,HUC,1st,ims,0,0/0/0 00:00:00,A
12,12063,1206306,12,1263,126306,CITY OF KORONADAL (CAPITAL),City,,CC,3rd,ims,0,0/0/0 00:00:00,A
12,12063,1206311,12,1263,126311,NORALA,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
12,12063,1206312,12,1263,126312,POLOMOLOK,Mun,,,1st,ims,0,0/0/0 00:00:00,A
12,12063,1206313,12,1263,126313,SURALLAH,Mun,,,1st,ims,0,0/0/0 00:00:00,A
12,12063,1206314,12,1263,126314,TAMPAKAN,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
12,12063,1206315,12,1263,126315,TANTANGAN,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
12,12063,1206316,12,1263,126316,T'BOLI,Mun,,,1st,ims,0,0/0/0 00:00:00,A
12,12063,1206317,12,1263,126317,TUPI,Mun,,,1st,ims,0,0/0/0 00:00:00,A
12,12063,1206318,12,1263,126318,SANTO NI?O,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
12,12063,1206319,12,1263,126319,LAKE SEBU,Mun,,,1st,ims,0,0/0/0 00:00:00,A
12,12065,1206501,12,1265,126501,BAGUMBAYAN,Mun,,,1st,ims,0,0/0/0 00:00:00,A
12,12065,1206502,12,1265,126502,COLUMBIO,Mun,,,1st,ims,0,0/0/0 00:00:00,A
12,12065,1206503,12,1265,126503,ESPERANZA,Mun,,,1st,ims,0,0/0/0 00:00:00,A
12,12065,1206504,12,1265,126504,ISULAN (CAPITAL),Mun,,,1st,ims,0,0/0/0 00:00:00,A
12,12065,1206505,12,1265,126505,KALAMANSIG,Mun,,,1st,ims,0,0/0/0 00:00:00,A
12,12065,1206506,12,1265,126506,LEBAK,Mun,,,1st,ims,0,0/0/0 00:00:00,A
12,12065,1206507,12,1265,126507,LUTAYAN,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
12,12065,1206508,12,1265,126508,LAMBAYONG,Mun,Mariano Marcos,,2nd,ims,0,0/0/0 00:00:00,A
12,12065,1206509,12,1265,126509,PALIMBANG,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
12,12065,1206510,12,1265,126510,PRESIDENT QUIRINO,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
12,12065,1206511,12,1265,126511,CITY OF TACURONG,City,,CC,4th,ims,0,0/0/0 00:00:00,A
12,12065,1206512,12,1265,126512,SEN. NINOY AQUINO,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
12,12080,1208001,12,1280,128001,ALABEL (CAPITAL),Mun,,,1st,ims,0,0/0/0 00:00:00,A
12,12080,1208002,12,1280,128002,GLAN,Mun,,,1st,ims,0,0/0/0 00:00:00,A
12,12080,1208003,12,1280,128003,KIAMBA,Mun,,,1st,ims,0,0/0/0 00:00:00,A
12,12080,1208004,12,1280,128004,MAASIM,Mun,,,1st,ims,0,0/0/0 00:00:00,A
12,12080,1208005,12,1280,128005,MAITUM,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
12,12080,1208006,12,1280,128006,MALAPATAN,Mun,,,1st,ims,0,0/0/0 00:00:00,A
12,12080,1208007,12,1280,128007,MALUNGON,Mun,,,1st,ims,0,0/0/0 00:00:00,A
13,13806,1380600,13,1339,133900,CITY OF MANILA,City,,HUC,Special,ims,0,11/11/2024 0:00,I
13,13806,1380601,13,1339,133901,TONDO I/II,SubMun,,,,ims,0,0/0/0 00:00:00,A
13,13806,1380602,13,1339,133902,BINONDO,SubMun,,,,ims,0,0/0/0 00:00:00,A
13,13806,1380603,13,1339,133903,QUIAPO,SubMun,,,,ims,0,0/0/0 00:00:00,A
13,13806,1380604,13,1339,133904,SAN NICOLAS,SubMun,,,,ims,0,0/0/0 00:00:00,A
13,13806,1380605,13,1339,133905,SANTA CRUZ,SubMun,,,,ims,0,0/0/0 00:00:00,A
13,13806,1380606,13,1339,133906,SAMPALOC,SubMun,,,,ims,0,0/0/0 00:00:00,A
13,13806,1380607,13,1339,133907,SAN MIGUEL,SubMun,,,,ims,0,0/0/0 00:00:00,A
13,13806,1380608,13,1339,133908,ERMITA,SubMun,,,,ims,0,0/0/0 00:00:00,A
13,13806,1380609,13,1339,133909,INTRAMUROS,SubMun,,,,ims,0,0/0/0 00:00:00,A
13,13806,1380610,13,1339,133910,MALATE,SubMun,,,,ims,0,0/0/0 00:00:00,A
13,13806,1380611,13,1339,133911,PACO,SubMun,,,,ims,0,0/0/0 00:00:00,A
13,13806,1380612,13,1339,133912,PANDACAN,SubMun,,,,ims,0,0/0/0 00:00:00,A
13,13806,1380613,13,1339,133913,PORT AREA,SubMun,,,,ims,0,0/0/0 00:00:00,A
13,13806,1380614,13,1339,133914,SANTA ANA,SubMun,,,,ims,0,0/0/0 00:00:00,A
13,13805,1380500,13,1374,137401,CITY OF MANDALUYONG,City,,HUC,1st,ims,0,0/0/0 00:00:00,A
13,13807,1380700,13,1374,137402,CITY OF MARIKINA,City,,HUC,1st,ims,0,0/0/0 00:00:00,A
13,13812,1381200,13,1374,137403,CITY OF PASIG,City,,HUC,1st,ims,0,0/0/0 00:00:00,A
13,13813,1381300,13,1374,137404,QUEZON CITY,City,,HUC,Special,ims,0,0/0/0 00:00:00,A
13,13814,1381400,13,1374,137405,CITY OF SAN JUAN,City,,HUC,1st,ims,0,0/0/0 00:00:00,A
13,13801,1380100,13,1375,137501,CITY OF CALOOCAN,City,,HUC,1st,ims,0,0/0/0 00:00:00,A
13,13804,1380400,13,1375,137502,CITY OF MALABON,City,,HUC,1st,ims,0,0/0/0 00:00:00,A
13,13809,1380900,13,1375,137503,CITY OF NAVOTAS,City,,HUC,2nd,ims,0,0/0/0 00:00:00,A
13,13816,1381600,13,1375,137504,CITY OF VALENZUELA,City,,HUC,1st,ims,0,0/0/0 00:00:00,A
13,13802,1380200,13,1376,137601,CITY OF LAS PI?AS,City,,HUC,1st,ims,0,0/0/0 00:00:00,A
13,13803,1380300,13,1376,137602,CITY OF MAKATI,City,,HUC,1st,ims,0,0/0/0 00:00:00,A
13,13808,1380800,13,1376,137603,CITY OF MUNTINLUPA,City,,HUC,1st,ims,0,0/0/0 00:00:00,A
13,13810,1381000,13,1376,137604,CITY OF PARA?AQUE,City,,HUC,1st,ims,0,0/0/0 00:00:00,A
13,13811,1381100,13,1376,137605,PASAY CITY,City,,HUC,1st,ims,0,0/0/0 00:00:00,A
13,13817,1381701,13,1376,137606,PATEROS,Mun,,,1st,ims,0,0/0/0 00:00:00,A
13,13815,1381500,13,1376,137607,CITY OF TAGUIG,City,,HUC,1st,ims,0,0/0/0 00:00:00,A
14,14001,1400101,14,1401,140101,BANGUED (CAPITAL),Mun,,,1st,ims,0,0/0/0 00:00:00,A
14,14001,1400102,14,1401,140102,BOLINEY,Mun,,,5th,ims,0,0/0/0 00:00:00,A
14,14001,1400103,14,1401,140103,BUCAY,Mun,,,5th,ims,0,0/0/0 00:00:00,A
14,14001,1400104,14,1401,140104,BUCLOC,Mun,,,6th,ims,0,0/0/0 00:00:00,A
14,14001,1400105,14,1401,140105,DAGUIOMAN,Mun,,,5th,ims,0,0/0/0 00:00:00,A
14,14001,1400106,14,1401,140106,DANGLAS,Mun,,,5th,ims,0,0/0/0 00:00:00,A
14,14001,1400107,14,1401,140107,DOLORES,Mun,,,5th,ims,0,0/0/0 00:00:00,A
14,14001,1400108,14,1401,140108,LA PAZ,Mun,,,5th,ims,0,0/0/0 00:00:00,A
14,14001,1400109,14,1401,140109,LACUB,Mun,,,5th,ims,0,0/0/0 00:00:00,A
14,14001,1400110,14,1401,140110,LAGANGILANG,Mun,,,5th,ims,0,0/0/0 00:00:00,A
14,14001,1400111,14,1401,140111,LAGAYAN,Mun,,,5th,ims,0,0/0/0 00:00:00,A
14,14001,1400112,14,1401,140112,LANGIDEN,Mun,,,5th,ims,0,0/0/0 00:00:00,A
14,14001,1400113,14,1401,140113,LICUAN-BAAY,Mun,Licuan,,5th,ims,0,0/0/0 00:00:00,A
14,14001,1400114,14,1401,140114,LUBA,Mun,,,5th,ims,0,0/0/0 00:00:00,A
14,14001,1400115,14,1401,140115,MALIBCONG,Mun,,,5th,ims,0,0/0/0 00:00:00,A
14,14001,1400116,14,1401,140116,MANABO,Mun,,,5th,ims,0,0/0/0 00:00:00,A
14,14001,1400117,14,1401,140117,PE?ARRUBIA,Mun,,,6th,Administrator,,0/0/0 00:00:00,A
14,14001,1400118,14,1401,140118,PIDIGAN,Mun,,,5th,ims,0,0/0/0 00:00:00,A
14,14001,1400119,14,1401,140119,PILAR,Mun,,,5th,ims,0,0/0/0 00:00:00,A
14,14001,1400120,14,1401,140120,SALLAPADAN,Mun,,,5th,ims,0,0/0/0 00:00:00,A
14,14001,1400121,14,1401,140121,SAN ISIDRO,Mun,,,5th,ims,0,0/0/0 00:00:00,A
14,14001,1400122,14,1401,140122,SAN JUAN,Mun,,,5th,ims,0,0/0/0 00:00:00,A
14,14001,1400123,14,1401,140123,SAN QUINTIN,Mun,,,5th,ims,0,0/0/0 00:00:00,A
14,14001,1400124,14,1401,140124,TAYUM,Mun,,,5th,ims,0,0/0/0 00:00:00,A
14,14001,1400125,14,1401,140125,TINEG,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
14,14001,1400126,14,1401,140126,TUBO,Mun,,,4th,ims,0,0/0/0 00:00:00,A
14,14001,1400127,14,1401,140127,VILLAVICIOSA,Mun,,,5th,ims,0,0/0/0 00:00:00,A
14,14011,1401101,14,1411,141101,ATOK,Mun,,,4th,ims,0,0/0/0 00:00:00,A
14,14303,1430300,14,1411,141102,CITY OF BAGUIO,City,,HUC,1st,ims,0,0/0/0 00:00:00,A
14,14011,1401103,14,1411,141103,BAKUN,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
14,14011,1401104,14,1411,141104,BOKOD,Mun,,,4th,ims,0,0/0/0 00:00:00,A
14,14011,1401105,14,1411,141105,BUGUIAS,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
14,14011,1401106,14,1411,141106,ITOGON,Mun,,,1st,ims,0,0/0/0 00:00:00,A
14,14011,1401107,14,1411,141107,KABAYAN,Mun,,,4th,ims,0,0/0/0 00:00:00,A
14,14011,1401108,14,1411,141108,KAPANGAN,Mun,,,4th,ims,0,0/0/0 00:00:00,A
14,14011,1401109,14,1411,141109,KIBUNGAN,Mun,,,4th,ims,0,0/0/0 00:00:00,A
14,14011,1401110,14,1411,141110,LA TRINIDAD (CAPITAL),Mun,,,1st,ims,0,0/0/0 00:00:00,A
14,14011,1401111,14,1411,141111,MANKAYAN,Mun,,,1st,ims,0,0/0/0 00:00:00,A
14,14011,1401112,14,1411,141112,SABLAN,Mun,,,5th,ims,0,0/0/0 00:00:00,A
14,14011,1401113,14,1411,141113,TUBA,Mun,,,1st,ims,0,0/0/0 00:00:00,A
14,14011,1401114,14,1411,141114,TUBLAY,Mun,,,5th,ims,0,0/0/0 00:00:00,A
14,14027,1402701,14,1427,142701,BANAUE,Mun,,,4th,ims,0,0/0/0 00:00:00,A
14,14027,1402702,14,1427,142702,HUNGDUAN,Mun,,,4th,ims,0,0/0/0 00:00:00,A
14,14027,1402703,14,1427,142703,KIANGAN,Mun,,,4th,ims,0,0/0/0 00:00:00,A
14,14027,1402704,14,1427,142704,LAGAWE (CAPITAL),Mun,,,4th,ims,0,0/0/0 00:00:00,A
14,14027,1402705,14,1427,142705,LAMUT,Mun,,,4th,ims,0,0/0/0 00:00:00,A
14,14027,1402706,14,1427,142706,MAYOYAO,Mun,,,4th,ims,0,0/0/0 00:00:00,A
14,14027,1402707,14,1427,142707,ALFONSO LISTA,Mun,Potia,,3rd,ims,0,0/0/0 00:00:00,A
14,14027,1402708,14,1427,142708,AGUINALDO,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
14,14027,1402709,14,1427,142709,HINGYON,Mun,,,5th,ims,0,0/0/0 00:00:00,A
14,14027,1402710,14,1427,142710,TINOC,Mun,,,4th,ims,0,0/0/0 00:00:00,A
14,14027,1402711,14,1427,142711,ASIPULO,Mun,,,5th,ims,0,0/0/0 00:00:00,A
14,14032,1403201,14,1432,143201,BALBALAN,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
14,14032,1403206,14,1432,143206,LUBUAGAN,Mun,,,4th,ims,0,0/0/0 00:00:00,A
14,14032,1403208,14,1432,143208,PASIL,Mun,,,5th,ims,0,0/0/0 00:00:00,A
14,14032,1403209,14,1432,143209,PINUKPUK,Mun,,,1st,ims,0,0/0/0 00:00:00,A
14,14032,1403211,14,1432,143211,RIZAL,Mun,Liwan,,4th,ims,0,0/0/0 00:00:00,A
14,14032,1403213,14,1432,143213,CITY OF TABUK (CAPITAL),City,,CC,5th,ims,0,0/0/0 00:00:00,A
14,14032,1403214,14,1432,143214,TANUDAN,Mun,,,4th,ims,0,0/0/0 00:00:00,A
14,14032,1403215,14,1432,143215,TINGLAYAN,Mun,,,4th,ims,0,0/0/0 00:00:00,A
14,14044,1404401,14,1444,144401,BARLIG,Mun,,,5th,ims,0,0/0/0 00:00:00,A
14,14044,1404402,14,1444,144402,BAUKO,Mun,,,4th,ims,0,0/0/0 00:00:00,A
14,14044,1404403,14,1444,144403,BESAO,Mun,,,5th,ims,0,0/0/0 00:00:00,A
14,14044,1404404,14,1444,144404,BONTOC (CAPITAL),Mun,,,2nd,ims,0,0/0/0 00:00:00,A
14,14044,1404405,14,1444,144405,NATONIN,Mun,,,4th,ims,0,0/0/0 00:00:00,A
14,14044,1404406,14,1444,144406,PARACELIS,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
14,14044,1404407,14,1444,144407,SABANGAN,Mun,,,5th,ims,0,0/0/0 00:00:00,A
14,14044,1404408,14,1444,144408,SADANGA,Mun,,,5th,ims,0,0/0/0 00:00:00,A
14,14044,1404409,14,1444,144409,SAGADA,Mun,,,5th,ims,0,0/0/0 00:00:00,A
14,14044,1404410,14,1444,144410,TADIAN,Mun,,,4th,ims,0,0/0/0 00:00:00,A
14,14081,1408101,14,1481,148101,CALANASAN,Mun,Bayag,,1st,ims,0,0/0/0 00:00:00,A
14,14081,1408102,14,1481,148102,CONNER,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
14,14081,1408103,14,1481,148103,FLORA,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
14,14081,1408104,14,1481,148104,KABUGAO (CAPITAL),Mun,,,1st,ims,0,0/0/0 00:00:00,A
14,14081,1408105,14,1481,148105,LUNA,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
14,14081,1408106,14,1481,148106,PUDTOL,Mun,,,4th,ims,0,0/0/0 00:00:00,A
14,14081,1408107,14,1481,148107,SANTA MARCELA,Mun,,,4th,ims,0,0/0/0 00:00:00,A
16,16002,1600201,16,1602,160201,BUENAVISTA,Mun,,,1st,ims,0,0/0/0 00:00:00,A
16,16304,1630400,16,1602,160202,CITY OF BUTUAN (CAPITAL),City,,HUC,1st,ims,0,0/0/0 00:00:00,A
16,16002,1600203,16,1602,160203,CITY OF CABADBARAN,City,,CC,6th,ims,0,0/0/0 00:00:00,A
16,16002,1600204,16,1602,160204,CARMEN,Mun,,,4th,ims,0,0/0/0 00:00:00,A
16,16002,1600205,16,1602,160205,JABONGA,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
16,16002,1600206,16,1602,160206,KITCHARAO,Mun,,,4th,ims,0,0/0/0 00:00:00,A
16,16002,1600207,16,1602,160207,LAS NIEVES,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
16,16002,1600208,16,1602,160208,MAGALLANES,Mun,,,4th,ims,0,0/0/0 00:00:00,A
16,16002,1600209,16,1602,160209,NASIPIT,Mun,,,3rd,admin,0,0/0/0 00:00:00,A
16,16002,1600210,16,1602,160210,SANTIAGO,Mun,,,4th,ims,0,0/0/0 00:00:00,A
16,16002,1600211,16,1602,160211,TUBAY,Mun,,,4th,ims,0,0/0/0 00:00:00,A
16,16002,1600212,16,1602,160212,REMEDIOS T. ROMUALDEZ,Mun,,,5th,ims,0,0/0/0 00:00:00,A
16,16003,1600301,16,1603,160301,CITY OF BAYUGAN,City,,CC,5th,admin,0,0/0/0 00:00:00,A
16,16003,1600302,16,1603,160302,BUNAWAN,Mun,,,1st,admin,0,0/0/0 00:00:00,A
16,16003,1600303,16,1603,160303,ESPERANZA,Mun,,,1st,admin,0,0/0/0 00:00:00,A
16,16003,1600304,16,1603,160304,LA PAZ,Mun,,,1st,admin,0,0/0/0 00:00:00,A
16,16003,1600305,16,1603,160305,LORETO,Mun,,,1st,ims,0,0/0/0 00:00:00,A
16,16003,1600306,16,1603,160306,PROSPERIDAD (CAPITAL),Mun,,,1st,ims,0,0/0/0 00:00:00,A
16,16003,1600307,16,1603,160307,ROSARIO,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
16,16003,1600308,16,1603,160308,SAN FRANCISCO,Mun,,,1st,ims,0,0/0/0 00:00:00,A
